batter,name,pa,k_pct,bb_pct,chase_pct,whiff_pct,barrel_pct,kmeans_label,gmm_label,dbscan_label,archetype
690976,Alex Freeland,202,27.722772277227723,10.891089108910892,22.06572769953052,25.454545454545453,5.7,1,0,0,power
681351,Logan O'Hoppe,202,24.752475247524757,6.930693069306931,34.0632603406326,26.203208556149733,10.4,1,1,0,power
691594,Javier Sanoja,201,10.447761194029852,5.472636815920398,42.81524926686217,11.11111111111111,1.2,0,0,0,contact
669257,Will Smith,201,16.915422885572138,11.442786069651742,21.3302752293578,14.124293785310735,13.4,0,1,0,contact
642086,Dominic Smith,198,13.131313131313131,6.0606060606060606,32.89473684210526,18.46965699208443,6.9,0,0,0,contact
682626,Francisco Álvarez,197,25.38071065989848,7.614213197969543,32.71461716937355,28.840970350404312,17.3,1,1,0,power
681481,Kerry Carpenter,197,30.456852791878173,8.121827411167512,36.017897091722595,27.806122448979597,11.1,1,1,0,power
663743,Nick Fortes,197,12.182741116751268,2.538071065989848,39.21568627450981,13.128491620111731,1.2,0,0,0,contact
680700,Richie Palacios,196,18.877551020408163,11.73469387755102,31.367924528301888,19.653179190751445,3.0,0,0,0,contact
687401,Joey Ortiz,195,18.46153846153846,10.256410256410255,31.202046035805623,17.3374613003096,3.6,0,0,0,contact
810938,Ben Williamson,194,19.587628865979383,8.762886597938145,30.20304568527919,15.723270440251572,1.5,0,0,0,contact
669224,Austin Wells,193,26.94300518134715,10.88082901554404,29.72972972972973,27.956989247311828,6.0,1,0,0,power
650402,Gleyber Torres,192,17.1875,14.583333333333334,16.42512077294686,19.31464174454829,7.9,0,0,0,contact
687551,Drew Gilbert,189,17.46031746031746,8.465608465608465,24.37673130193906,20.0,2.2,0,0,0,contact
681715,Heriberto Hernandez,189,23.80952380952381,9.523809523809524,25.25773195876289,30.55555555555556,8.8,1,1,0,power
660688,Keibert Ruiz,187,13.368983957219251,3.2085561497326203,36.9281045751634,13.636363636363637,5.2,0,0,0,contact
664034,Ty France,187,24.59893048128342,4.81283422459893,32.526881720430104,26.785714285714285,12.1,1,1,0,power
671218,Heliot Ramos,184,26.08695652173913,5.434782608695652,37.121212121212125,24.688279301745634,13.6,1,1,0,power
687363,Victor Scott,184,23.91304347826087,8.695652173913043,22.085889570552148,23.34384858044164,0.8,0,0,0,contact
670770,Tj Friedl,184,23.91304347826087,7.065217391304348,27.953890489913544,24.422442244224424,2.4,0,0,0,contact
664728,Kyle Isbel,184,22.282608695652176,5.434782608695652,33.52601156069364,14.743589743589745,3.1,0,0,0,contact
666160,Mickey Moniak,183,24.59016393442623,5.46448087431694,42.85714285714285,25.606469002695416,12.0,1,1,0,power
807799,Masataka Yoshida,181,11.60220994475138,9.392265193370166,29.65116279069768,15.018315018315018,2.1,0,0,0,contact
687093,Vaughn Grissom,180,11.666666666666666,8.88888888888889,26.239067055393587,18.098159509202453,6.5,0,0,0,contact
678391,Jorbit Vivas,179,12.849162011173185,8.379888268156424,27.77777777777778,16.352201257861637,4.4,0,0,0,contact
699912,Jose Fernandez,178,22.471910112359552,3.932584269662921,36.91460055096419,23.07692307692308,3.9,0,0,0,contact
543877,Christian Vázquez,178,16.292134831460675,6.741573033707865,35.43956043956044,16.307692307692307,1.5,0,0,0,contact
691781,Brady House,177,28.24858757062147,7.344632768361582,33.5243553008596,30.43478260869565,10.5,1,1,0,power
596115,Trevor Story,176,32.38636363636363,4.545454545454546,44.04432132963989,28.09917355371901,3.6,1,0,0,power
672761,Wenceel Pérez,175,16.571428571428573,8.0,29.09090909090909,16.293929712460063,7.6,0,0,0,contact
694208,Moisés Ballesteros,175,20.571428571428573,9.714285714285714,35.15625,24.148606811145516,9.0,1,1,0,power
664770,Nathan Lukes,175,15.428571428571429,5.142857142857143,36.440677966101696,16.470588235294116,1.5,0,0,0,contact
805999,A. J. Ewing,173,24.277456647398843,11.560693641618498,26.109660574412533,21.68284789644013,6.4,1,0,0,power
678218,Brandon Valenzuela,173,24.85549132947977,11.560693641618498,28.767123287671232,23.85057471264368,8.3,1,1,0,power
694671,Wyatt Langford,173,21.387283236994215,5.780346820809249,28.16455696202532,20.0,8.0,0,0,0,contact
700337,Edgar Quero,172,23.837209302325583,6.976744186046512,27.058823529411764,20.12578616352201,2.6,0,0,0,contact
669707,Jared Triolo,172,25.0,7.558139534883721,23.952095808383238,21.32867132867133,1.8,0,0,0,contact
687221,Dalton Rushing,170,26.47058823529412,9.411764705882351,31.51515151515152,30.063291139240505,10.5,1,1,0,power
672275,Patrick Bailey,169,25.44378698224852,7.100591715976331,32.06521739130435,24.57627118644068,6.1,1,0,0,power
805811,Bryce Eldridge,167,22.15568862275449,12.574850299401197,27.08333333333333,21.33333333333333,12.0,1,1,0,power
679845,Nick Loftin,166,13.25301204819277,10.240963855421686,23.225806451612904,14.624505928853756,6.6,0,0,0,contact
691777,Max Muncy,165,31.51515151515152,6.666666666666667,35.54216867469879,29.320987654320987,11.5,1,1,0,power
696030,Alejandro Osuna,163,14.723926380368098,8.588957055214724,29.209621993127147,11.387900355871889,0.0,0,0,0,contact
656484,Tristan Gray,163,30.06134969325153,5.521472392638037,39.50617283950617,29.885057471264368,5.8,1,1,0,power
703607,Henry Bolte,162,27.77777777777778,8.641975308641975,28.125,32.04225352112676,6.3,1,1,0,power
677588,José Tena,162,33.333333333333336,6.790123456790123,32.05882352941177,32.82208588957055,9.4,1,1,0,power
680779,Henry Davis,162,20.98765432098765,8.641975308641975,30.689655172413797,22.07792207792208,11.9,1,1,0,power
596142,Gary Sánchez,158,18.9873417721519,17.088607594936708,20.0,24.034334763948497,10.1,1,1,0,power
680728,Adrian Del Castillo,157,28.662420382165607,7.643312101910828,29.11764705882353,24.675324675324678,6.0,1,0,0,power
543309,Kyle Higashioka,156,26.28205128205128,9.615384615384617,28.923076923076923,25.925925925925927,9.1,1,1,0,power
665966,Carlos Narváez,156,32.05128205128205,7.051282051282051,34.21052631578947,28.698224852071007,7.7,1,1,0,power
641933,Tyler O'Neill,156,27.56410256410257,10.897435897435898,26.48809523809524,28.321678321678323,6.4,1,1,0,power
666023,Freddy Fermin,155,20.64516129032258,10.96774193548387,31.594202898550726,22.580645161290324,2.9,0,0,0,contact
694362,Blake Dunn,155,21.29032258064516,6.451612903225806,28.73134328358209,19.844357976653697,2.7,0,0,0,contact
620443,Luis Torrens,153,21.568627450980397,4.57516339869281,34.82428115015974,21.254355400696863,3.7,0,0,0,contact
676356,Jonny Deluca,150,20.0,4.0,35.54006968641115,23.131672597864767,4.4,0,0,0,contact
682668,Luisangel Acuña,150,17.333333333333332,4.666666666666667,34.05797101449275,22.00772200772201,4.4,0,0,0,contact
